controller,env_id,episode_id,episode_step,global_step,t,x,y,z,vx,vy,vz,speed,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz
lqr,2,2,18,73,0.36,-5.056987762451172,-4.144745349884033,1.4393596649169922,-0.0011260969331488013,0.01680588722229004,0.00863630697131157,0.018928594887256622,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,24,73,0.48,-5.318858623504639,4.3388495445251465,0.7687191367149353,-0.0009736798820085824,-0.002032655291259289,-0.0007104827091097832,0.0023631600197404623,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,21,74,0.42,4.7921462059021,-4.977087020874023,0.3708694577217102,-0.17652735114097595,0.0350039005279541,-0.8498751521110535,0.868720293045044,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,22,74,0.44,4.863332748413086,4.740888595581055,0.3150137960910797,-0.1615656614303589,-0.1489461064338684,-0.9628910422325134,0.9876474738121033,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,19,74,0.38,-5.205989360809326,-4.981621742248535,0.6253039240837097,-0.25084567070007324,0.0628989040851593,-0.780968427658081,0.8226733803749084,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,25,74,0.5,-5.163715362548828,4.808175563812256,0.30967581272125244,-0.10796104371547699,-0.09955567121505737,-0.9957234263420105,1.0064949989318848,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,21,74,0.42,6.506577968597412,-4.441134452819824,1.019203543663025,0.011691225692629814,0.0043352143839001656,0.00015160518523771316,0.012470036745071411,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,22,74,0.44,5.082455158233643,3.3065896034240723,0.7505815029144287,0.0004640831029973924,-0.009649237617850304,-0.0014217825373634696,0.009764457121491432,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,19,74,0.38,-5.0570454597473145,-4.143899917602539,1.4397944211959839,-0.0008208447834476829,0.012337861582636833,0.006340067368000746,0.0138957928866148,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,25,74,0.5,-5.31890869140625,4.338747501373291,0.7686834335327148,-0.0007118353969417512,-0.001496080425567925,-0.0005220152670517564,0.0017370855202898383,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,22,75,0.44,4.779611110687256,-4.974918842315674,0.31702637672424316,-0.23201599717140198,0.036943890154361725,-0.9313130378723145,0.9604895710945129,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,23,75,0.46,4.855556964874268,4.730469226837158,0.2576764225959778,-0.10671943426132202,-0.19127044081687927,-0.950435996055603,0.975347101688385,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,20,75,0.4,-5.221988201141357,-4.976355075836182,0.5754672884941101,-0.2778051197528839,0.10551750659942627,-0.8660670518875122,0.915631890296936,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,26,75,0.52,-5.1689605712890625,4.804147243499756,0.2503686547279358,-0.0726361870765686,-0.044002171605825424,-0.9832583069801331,0.9869189858436584,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,22,75,0.44,6.507165431976318,-4.440915107727051,1.0192111730575562,0.008583960123360157,0.003180545289069414,0.00011119755799882114,0.00915492232888937,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,23,75,0.46,5.082479000091553,3.3061037063598633,0.750510036945343,0.0003417480329517275,-0.007079639472067356,-0.001044251024723053,0.00716439401730895,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,20,75,0.4,-5.057086944580078,-4.143280982971191,1.4401135444641113,-0.0006061477470211685,0.009062672965228558,0.004653983283787966,0.010205832310020924,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,26,75,0.52,-5.318945407867432,4.338672161102295,0.7686571478843689,-0.0005191718810237944,-0.00109778658952564,-0.00038307381328195333,0.001273350091651082,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,23,76,0.46,4.7637858390808105,-4.974648475646973,0.25778958201408386,-0.2864062786102295,-0.018672579899430275,-1.0272489786148071,1.0665916204452515,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,24,76,0.48,4.850940704345703,4.717047214508057,0.1987590789794922,-0.05568096786737442,-0.24687381088733673,-1.0044716596603394,1.0358622074127197,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,21,76,0.42,-5.236708641052246,-4.969301223754883,0.5217909216880798,-0.22211146354675293,0.12615562975406647,-0.9149938225746155,0.9499801993370056,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,27,76,0.54,-5.171877384185791,4.803239345550537,0.19145852327346802,-0.03141750395298004,0.0054564448073506355,-0.9808180928230286,0.9813362956047058,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,23,76,0.46,6.50759744644165,-4.4407548904418945,1.019216775894165,0.006303688511252403,0.0023309027310460806,8.126962347887456e-05,0.006721324287354946,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,24,76,0.48,5.082495212554932,3.3057477474212646,0.7504575848579407,0.00025341392029076815,-0.005196459125727415,-0.0007676874520257115,0.005258968565613031,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,21,76,0.42,-5.057116985321045,-4.142823696136475,1.440347671508789,-0.00044374552089720964,0.0066490438766777515,0.0034177200868725777,0.007489159237593412,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,27,76,0.54,-5.318970680236816,4.338617324829102,0.7686375379562378,-0.0003811958304140717,-0.0008067634771578014,-0.00028007914079353213,0.0009352122433483601,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,24,77,0.48,4.746906757354736,-4.974915981292725,0.19548483192920685,-0.27762898802757263,0.005696388892829418,-1.0463840961456299,1.0826033353805542,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,2,25,77,0.5,4.847029685974121,4.7041802406311035,0.13764014840126038,-0.07194153219461441,-0.19127002358436584,-1.0287736654281616,1.0488733053207397,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
rl,2,2,22,77,0.44,-5.248088836669922,-4.959787368774414,0.46697965264320374,-0.16643276810646057,0.18173086643218994,-0.9124689698219299,0.9451590776443481,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,2,28,77,0.56,-5.171817302703857,4.80374002456665,0.13279050588607788,0.024292880669236183,0.010434831492602825,-0.975648045539856,0.9760062098503113,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
lqr,0,2,24,77,0.48,6.507915019989014,-4.440637588500977,1.0192205905914307,0.0046243974938988686,0.0017115619266405702,6.079199374653399e-05,0.004931347910314798,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,2,25,77,0.5,5.0825090408325195,3.3054866790771484,0.7504191398620605,0.00018893856031354517,-0.0038153608329594135,-0.0005644600605592132,0.003861514152958989,5.082545280456543,3.304762125015259,0.7534325122833252,0.0,0.0,0.0
lqr,2,2,22,77,0.44,-5.057138919830322,-4.142488956451416,1.4405192136764526,-0.00033196492586284876,0.004875627811998129,0.002511629369109869,0.00549456337466836,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,2,28,77,0.56,-5.3189897537231445,4.338576316833496,0.768623411655426,-0.00028011685935780406,-0.0005917804082855582,-0.00020487709844019264,0.0006860350840725005,-5.319042682647705,4.338464736938477,0.771704912185669,0.0,0.0,0.0
rl,0,2,25,78,0.5,4.728306770324707,-4.97399377822876,0.13261549174785614,-0.3330836296081543,0.022225888445973396,-1.0488438606262207,1.1006871461868286,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
rl,1,3,0,78,0.0,5.000161647796631,5.000164031982422,0.9996471405029297,0.010731622576713562,0.010956387966871262,-0.023511556908488274,0.02807139977812767,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,23,78,0.46,-5.258328437805176,-4.947375297546387,0.4118163287639618,-0.17362895607948303,0.2248251885175705,-0.9243258833885193,0.9669910669326782,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,0,78,0.0,-4.9998016357421875,5.000022888183594,0.9999573230743408,0.01315227523446083,0.001530407345853746,-0.002849640091881156,0.013544184155762196,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,2,25,78,0.5,6.508148193359375,-4.440550804138184,1.0192235708236694,0.003396142739802599,0.001253912108950317,4.541428279480897e-05,0.00362051697447896,6.508790493011475,-4.440313816070557,1.0223524570465088,0.0,0.0,0.0
lqr,1,3,0,78,0.0,4.983307361602783,5.084245204925537,1.0004737377166748,-0.9989630579948425,5.041831016540527,0.02834024839103222,5.139921188354492,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,23,78,0.46,-5.057157039642334,-4.142243385314941,1.440645694732666,-0.00024578601005487144,0.0035773166455328465,0.0018438278930261731,0.004032034892588854,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,0,78,0.0,-5.003401756286621,4.957678318023682,0.9869365096092224,-0.2035607397556305,-2.5327601432800293,-0.7818212509155273,2.658487319946289,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
rl,0,3,0,79,0.0,4.9999213218688965,-5.000059604644775,0.9995062351226807,-0.005296261981129646,-0.0039822193793952465,-0.03293018043041229,0.033590253442525864,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
rl,1,3,1,79,0.02,4.998859405517578,5.0008625984191895,0.9960106611251831,-0.044853173196315765,0.012122717685997486,-0.08709567040205002,0.09871384501457214,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,24,79,0.48,-5.268218994140625,-4.935107707977295,0.3551827669143677,-0.15855877101421356,0.18990400433540344,-0.9578672647476196,0.9892998337745667,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,1,79,0.02,-5.000958442687988,4.998167991638184,0.9963310360908508,-0.04242875799536705,-0.05407280847430229,-0.10157180577516556,0.12264134734869003,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,3,0,79,0.0,4.983211517333984,-4.954473972320557,0.9727175831794739,-1.0047279596328735,2.72459077835083,-1.632818341255188,3.3315114974975586,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
lqr,1,3,1,79,0.02,4.9144697189331055,5.431682586669922,1.0024231672286987,-1.073140263557434,5.416369438171387,0.030373085290193558,5.521739959716797,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,24,79,0.48,-5.057168960571289,-4.142063617706299,1.4407382011413574,-0.00018483487656340003,0.0026248316280543804,0.0013542968081310391,0.002959395991638303,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,1,79,0.02,-5.0174336433410645,4.783142566680908,0.9330559968948364,-0.21874184906482697,-2.7209248542785645,-0.8399859666824341,2.8560211658477783,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
rl,0,3,1,80,0.02,5.00154972076416,-5.00103235244751,0.9940747618675232,0.050308406352996826,-0.024962175637483597,-0.13166353106498718,0.14314094185829163,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
rl,1,3,2,80,0.04,4.997125625610352,5.001400947570801,0.9873288869857788,-0.017422357574105263,0.006675662472844124,-0.18583819270133972,0.186772421002388,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,25,80,0.5,-5.275784492492676,-4.922304630279541,0.2942548394203186,-0.1028880774974823,0.23014938831329346,-1.0566112995147705,1.086269736289978,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,2,80,0.04,-5.0041375160217285,4.993843078613281,0.9867810010910034,-0.0604681521654129,-0.08497685939073563,-0.2003042995929718,0.22583019733428955,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,3,1,80,0.02,4.913971424102783,-4.766717433929443,0.8601837158203125,-1.0794438123703003,2.9270448684692383,-1.754404067993164,3.579207181930542,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
lqr,1,3,2,80,0.04,4.860021591186523,5.7064924240112305,1.0039637088775635,-0.7965477705001831,4.020296573638916,0.022552359849214554,4.098509788513184,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,25,80,0.5,-5.057178497314453,-4.141932010650635,1.440806269645691,-0.000139864714583382,0.0019313950324431062,0.0009962054900825024,0.0021776764187961817,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,2,80,0.04,-5.0285325050354,4.645092010498047,0.8904382586479187,-0.1623534858226776,-2.019611358642578,-0.6234739422798157,2.1198840141296387,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
rl,0,3,2,81,0.04,5.004877090454102,-5.000584125518799,0.9827191829681396,0.059185054153203964,0.030628681182861328,-0.2303946614265442,0.2398388683795929,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
rl,1,3,3,81,0.06,4.997764587402344,5.000856876373291,0.9760885834693909,0.030695956200361252,-0.020331135019659996,-0.18840856850147247,0.19197236001491547,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,26,81,0.52,-5.2807297706604,-4.907085418701172,0.22740229964256287,-0.06778065115213394,0.27045848965644836,-1.155349612236023,1.1885178089141846,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,3,81,0.06,-5.009524822235107,4.9869771003723145,0.9740483164787292,-0.11073975265026093,-0.13541337847709656,-0.2207096368074417,0.28162530064582825,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,3,2,81,0.04,4.859204292297363,-4.618208408355713,0.7711719870567322,-0.8012130260467529,2.172600746154785,-1.3021795749664307,2.65665340423584,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
lqr,1,3,3,81,0.06,4.819940090179443,5.908787250518799,1.005098819732666,-0.585145890712738,2.953326940536499,0.016574813053011894,3.010782480239868,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,26,81,0.52,-5.057186126708984,-4.141833782196045,1.4408560991287231,-0.00010425004438729957,0.0014155196258798242,0.000732646556571126,0.0015972898108884692,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,3,81,0.06,-5.0367021560668945,4.5434675216674805,0.859066367149353,-0.11925962567329407,-1.4836162328720093,-0.45800191164016724,1.5572750568389893,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
rl,0,3,3,82,0.06,5.007384777069092,-4.998672962188721,0.9654397368431091,0.02940262295305729,0.03266369178891182,-0.32912418246269226,0.33204540610313416,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
rl,1,3,4,82,0.08,4.998089790344238,4.9994001388549805,0.9652206897735596,-0.01257737074047327,-0.02709655463695526,-0.17592744529247284,0.1784457266330719,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,27,82,0.54,-5.284432888031006,-4.888912677764893,0.15543663501739502,-0.05735716223716736,0.3260328769683838,-1.2309119701385498,1.2746496200561523,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,4,82,0.08,-5.015940189361572,4.97690486907959,0.9612419009208679,-0.1041804775595665,-0.1910150647163391,-0.20824217796325684,0.3011729121208191,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,3,3,82,0.06,4.818889141082764,-4.508886814117432,0.7056493163108826,-0.5885703563690186,1.5960001945495605,-0.9565666317939758,1.9515767097473145,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
lqr,1,3,4,82,0.08,4.7905049324035645,6.057351589202881,1.0059325695037842,-0.42969897389411926,2.168747901916504,0.012174942530691624,2.210940361022949,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,27,82,0.54,-5.057193279266357,-4.141761779785156,1.4408924579620361,-6.993540591793135e-05,0.0010391378309577703,0.0005401311791501939,0.0011732177808880806,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,4,82,0.08,-5.042702674865723,4.46883487701416,0.8360270857810974,-0.08756984025239944,-1.0894780158996582,-0.3363278806209564,1.1435678005218506,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
rl,0,3,4,83,0.08,5.008850574493408,-4.996262550354004,0.9446091055870056,0.020917968824505806,0.04554155468940735,-0.3600708544254303,0.36354175209999084,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
rl,1,3,5,83,0.1,4.9990339279174805,4.9958271980285645,0.9518749117851257,0.03593802452087402,-0.08270303159952164,-0.2556558847427368,0.2710927128791809,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
rl,2,2,28,83,0.56,-5.285925388336182,-4.867403507232666,0.08201823383569717,-0.001673170947469771,0.3815920650959015,-1.2184456586837769,1.276802659034729,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
rl,3,3,5,83,0.1,-5.023626327514648,4.967390537261963,0.9483901262283325,-0.14511950314044952,-0.13541875779628754,-0.21845561265945435,0.29516226053237915,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
lqr,0,3,4,83,0.08,4.789282321929932,-4.4286017417907715,0.6575305461883545,-0.4322114586830139,1.1720060110092163,-0.7024387717247009,1.433117151260376,4.707446575164795,-4.206691265106201,0.5276497602462769,0.0,0.0,0.0
lqr,1,3,5,83,0.1,4.768890857696533,6.166447639465332,1.0065451860427856,-0.3155435621738434,1.592566967010498,0.00894038937985897,1.6235507726669312,4.70914363861084,6.467986106872559,1.0113580226898193,0.0,0.0,0.0
lqr,2,2,28,83,0.56,-5.057196617126465,-4.141709327697754,1.4409193992614746,-5.335167588782497e-05,0.0007634249632246792,0.000398414209485054,0.0008627849747426808,-5.057204246520996,-4.141563415527344,1.444115161895752,0.0,0.0,0.0
lqr,3,3,5,83,0.1,-5.0471062660217285,4.4140305519104,0.8191086053848267,-0.06430387496948242,-0.8000326156616211,-0.24697411060333252,0.8397520184516907,-5.059282302856445,4.262551784515381,0.7754665613174438,0.0,0.0,0.0
